sm__ops_path_tensor_src_int8_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_int8_sparsity_off.sum,0
sm__ops_path_tensor_src_int8_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_off.sum.peak_sustained,"40,960"
sm__ops_path_tensor_src_int8_sparsity_off.sum.peak_sustained_elapsed.per_second,"7,67,59,84,29,64,087.34"
sm__ops_path_tensor_src_int8_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_int8_sparsity_on.avg,0
sm__ops_path_tensor_src_int8_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_on.avg.peak_sustained,"4,096"
sm__ops_path_tensor_src_int8_sparsity_on.avg.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_int8_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_int8_sparsity_on.max,0
sm__ops_path_tensor_src_int8_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_on.max.peak_sustained,"4,096"
sm__ops_path_tensor_src_int8_sparsity_on.max.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_int8_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_int8_sparsity_on.min,0
sm__ops_path_tensor_src_int8_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_on.min.peak_sustained,"4,096"
sm__ops_path_tensor_src_int8_sparsity_on.min.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_int8_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_int8_sparsity_on.sum,0
sm__ops_path_tensor_src_int8_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_on.sum.peak_sustained,"81,920"
sm__ops_path_tensor_src_int8_sparsity_on.sum.peak_sustained_elapsed.per_second,"15,35,19,68,59,28,174.69"
sm__ops_path_tensor_src_int8_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_on.sum.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.peak_sustained,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.peak_sustained_elapsed.per_second,"4,79,74,90,18,525.55"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.peak_sustained,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.peak_sustained_elapsed.per_second,"4,79,74,90,18,525.55"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.peak_sustained,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.peak_sustained_elapsed.per_second,"4,79,74,90,18,525.55"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.peak_sustained,"5,120"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.peak_sustained_elapsed.per_second,"95,94,98,03,70,510.92"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.peak_sustained,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.peak_sustained,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.peak_sustained,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.peak_sustained,"10,240"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.peak_sustained_elapsed.per_second,"1,91,89,96,07,41,021.84"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.per_second,0
sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_active [%],13.37
sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_elapsed [%],13.34
sm__pipe_alu_cycles_active.max.pct_of_peak_sustained_active [%],13.38
sm__pipe_alu_cycles_active.max.pct_of_peak_sustained_elapsed [%],13.35
sm__pipe_alu_cycles_active.min.pct_of_peak_sustained_active [%],13.32
sm__pipe_alu_cycles_active.min.pct_of_peak_sustained_elapsed [%],13.28
sm__pipe_alu_cycles_active.sum.pct_of_peak_sustained_active [%],13.37
sm__pipe_alu_cycles_active.sum.pct_of_peak_sustained_elapsed [%],13.34
sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active [%],10.67
sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_elapsed [%],10.64
sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_active [%],10.68
sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_elapsed [%],10.65
sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_active [%],10.63
sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_elapsed [%],10.60
sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_active [%],10.67
sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_elapsed [%],10.64
sm__pipe_fmaheavy_cycles_active.avg.pct_of_peak_sustained_elapsed [%],6.64
sm__pipe_fmaheavy_cycles_active.max.pct_of_peak_sustained_elapsed [%],6.66
sm__pipe_fmaheavy_cycles_active.min.pct_of_peak_sustained_elapsed [%],6.59
sm__pipe_fmaheavy_cycles_active.sum.pct_of_peak_sustained_elapsed [%],6.64
sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active_v2.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active_v2.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active_v2.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_op_hmma_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_op_hmma_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_op_imma_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_op_imma_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0
sm__sass_inst_executed_op_ldgsts_cache_access.sum [inst],0
sm__sass_inst_executed_op_ldgsts_cache_bypass.sum [inst],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum [byte],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.per_second [byte/s],0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum [sector],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.per_second [sector/s],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum [sector],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_thread_inst_executed_op_dfma_pred_on.avg.peak_sustained [inst/cycle],2
sm__sass_thread_inst_executed_op_dfma_pred_on.max.peak_sustained [inst/cycle],2
sm__sass_thread_inst_executed_op_dfma_pred_on.min.peak_sustained [inst/cycle],2
sm__sass_thread_inst_executed_op_dfma_pred_on.sum.peak_sustained [inst/cycle],40
sm__sass_thread_inst_executed_op_ffma_pred_on.avg.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.max.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.min.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.sum.peak_sustained [inst/cycle],"2,560"
sm__sass_thread_inst_executed_op_hfma_pred_on.avg.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.max.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.min.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.sum.peak_sustained [inst/cycle],"1,280"
sm__throughput.max.pct_of_peak_sustained_elapsed [%],96.80
sm__throughput.min.pct_of_peak_sustained_elapsed [%],96.33
sm__throughput.sum.pct_of_peak_sustained_elapsed [%],96.70
sm__warps_active.avg.pct_of_peak_sustained_active [%],98.77
sm__warps_active.avg.per_cycle_active [warp],47.41
sm__warps_active.max.pct_of_peak_sustained_active [%],98.96
sm__warps_active.max.per_cycle_active [warp],47.50
sm__warps_active.min.pct_of_peak_sustained_active [%],98.32
sm__warps_active.min.per_cycle_active [warp],47.19
sm__warps_active.sum.pct_of_peak_sustained_active [%],98.77
sm__warps_active.sum.per_cycle_active [warp],948.16
smsp__average_warp_latency_per_inst_issued.ratio [cycle],38.20
smsp__average_warps_active_per_inst_executed.ratio [cycle],38.21
smsp__average_warps_issue_stalled_barrier_per_issue_active.ratio [inst],6.04
smsp__average_warps_issue_stalled_branch_resolving_per_issue_active.ratio [inst],0.05
smsp__average_warps_issue_stalled_dispatch_stall_per_issue_active.ratio [inst],0.30
smsp__average_warps_issue_stalled_drain_per_issue_active.ratio [inst],0.01
smsp__average_warps_issue_stalled_imc_miss_per_issue_active.ratio [inst],0.01
smsp__average_warps_issue_stalled_lg_throttle_per_issue_active.ratio [inst],0.01
smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio [inst],4.37
smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio [inst],0.17
smsp__average_warps_issue_stalled_membar_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_mio_throttle_per_issue_active.ratio [inst],20.16
smsp__average_warps_issue_stalled_misc_per_issue_active.ratio [inst],0.00
smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio [inst],0.08
smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio [inst],3.60
smsp__average_warps_issue_stalled_selected_per_issue_active.ratio [inst],1.00
smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio [inst],0.51
smsp__average_warps_issue_stalled_sleeping_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_tex_throttle_per_issue_active.ratio [inst],0.00
smsp__average_warps_issue_stalled_wait_per_issue_active.ratio [inst],1.91
smsp__branch_targets_threads_divergent [branches],0 {2}
smsp__cycles_active.avg [cycle],"52,03,676.50"
smsp__cycles_active.max [cycle],"52,11,578"
smsp__cycles_active.min [cycle],"51,86,834"
smsp__cycles_active.sum [cycle],"41,62,94,120"
smsp__cycles_elapsed.avg [cycle],"52,14,931.80"
smsp__cycles_elapsed.avg.per_second [Ghz],1.87
smsp__cycles_elapsed.max [cycle],"52,15,959"
smsp__cycles_elapsed.max.per_second [Ghz],1.87
smsp__cycles_elapsed.min [cycle],"52,13,764"
smsp__cycles_elapsed.min.per_second [Ghz],1.87
smsp__cycles_elapsed.sum [cycle],"41,71,94,544"
smsp__cycles_elapsed.sum.per_second [Ghz],149.92
smsp__imc_request_hit_rate.pct [%],99.97
smsp__imc_requests.sum [cycle],"1,29,10,592"
smsp__imc_requests.sum.pct_of_peak_sustained_elapsed [%],3.09
smsp__inst_executed.avg [inst],"16,13,824"
smsp__inst_executed.max [inst],"16,15,400"
smsp__inst_executed.min [inst],"16,07,520"
smsp__inst_executed.sum [inst],"12,91,05,920"
smsp__inst_executed_op_branch.avg [inst],"27,443.20"
smsp__inst_executed_op_branch.max [inst],"27,470"
smsp__inst_executed_op_branch.min [inst],"27,336"
smsp__inst_executed_op_branch.sum [inst],"21,95,456"
smsp__inst_executed_op_generic_atom_dot_alu.sum [inst],0
smsp__inst_executed_op_generic_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_generic_atom_dot_cas.sum [inst],0
smsp__inst_executed_op_generic_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_global_red.sum [inst],0
smsp__inst_executed_op_global_red.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_ldgsts.sum [inst],0
smsp__inst_executed_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_ldsm.sum [inst],0
smsp__inst_executed_op_ldsm.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_shared_atom.sum [inst],0
smsp__inst_executed_op_shared_atom.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_atom_dot_alu.sum [inst],0
smsp__inst_executed_op_surface_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_atom_dot_cas.sum [inst],0
smsp__inst_executed_op_surface_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_ld.sum [inst],0
smsp__inst_executed_op_surface_ld.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_red.sum [inst],0
smsp__inst_executed_op_surface_red.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_st.sum [inst],0
smsp__inst_executed_op_surface_st.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_texture.sum [inst],0
smsp__inst_executed_op_texture.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_issued.avg [inst],"16,13,961.91"
smsp__inst_issued.max [inst],"16,15,542"
smsp__inst_issued.min [inst],"16,07,657"
smsp__inst_issued.sum [inst],"12,91,16,953"
smsp__issue_active.avg.pct_of_peak_sustained_active [%],31.02
smsp__issue_active.avg.per_cycle_active,0.31
smsp__issue_active.max.pct_of_peak_sustained_active [%],31.05
smsp__issue_active.max.per_cycle_active,0.31
smsp__issue_active.min.pct_of_peak_sustained_active [%],30.89
smsp__issue_active.min.per_cycle_active,0.31
smsp__issue_active.sum.pct_of_peak_sustained_active [%],31.02
smsp__issue_active.sum.per_cycle_active,24.81
smsp__issue_inst0.avg.pct_of_peak_sustained_active [%],68.98
smsp__issue_inst0.max.pct_of_peak_sustained_active [%],69.11
smsp__issue_inst0.min.pct_of_peak_sustained_active [%],68.78
smsp__issue_inst0.sum.pct_of_peak_sustained_active [%],68.98
smsp__maximum_warps_avg_per_active_cycle [warp],12
smsp__pcsamp_aggregated_passes [pass],2
smsp__pcsamp_buffer_overflow,0
smsp__pcsamp_buffer_size_bytes [Mbyte],33.55
smsp__pcsamp_dropped_bytes [byte],0
smsp__pcsamp_interval,5
smsp__pcsamp_interval_cycles [cycle],"1,024"
smsp__pcsamp_sample_count,"1,01,611 {88}"
smsp__pcsamp_warps_issue_stalled_barrier [warp],"16,134 {88}"
smsp__pcsamp_warps_issue_stalled_barrier_not_issued [warp],"10,681 {88}"
smsp__pcsamp_warps_issue_stalled_branch_resolving [branches],150 {88}
smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued [branches],90 {88}
smsp__pcsamp_warps_issue_stalled_dispatch_stall [warp],791 {88}
smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued [warp],356 {88}
smsp__pcsamp_warps_issue_stalled_drain [warp],28 {88}
smsp__pcsamp_warps_issue_stalled_drain_not_issued [warp],23 {88}
smsp__pcsamp_warps_issue_stalled_imc_miss [warp],17 {88}
smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued [warp],14 {88}
smsp__pcsamp_warps_issue_stalled_lg_throttle [warp],33 {88}
smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued [warp],12 {88}
smsp__pcsamp_warps_issue_stalled_long_scoreboard [warp],"11,684 {88}"
smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued [warp],"8,027 {88}"
smsp__pcsamp_warps_issue_stalled_math_pipe_throttle [warp],425 {88}
smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued [warp],233 {88}
smsp__pcsamp_warps_issue_stalled_membar [warp],0 {88}
smsp__pcsamp_warps_issue_stalled_membar_not_issued [warp],0 {88}
smsp__pcsamp_warps_issue_stalled_mio_throttle [warp],"53,745 {88}"
smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued [warp],"44,710 {88}"
smsp__pcsamp_warps_issue_stalled_misc [warp],0 {88}
smsp__pcsamp_warps_issue_stalled_misc_not_issued [warp],0 {88}
smsp__pcsamp_warps_issue_stalled_no_instructions [inst],210 {88}
smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued [inst],86 {88}
smsp__pcsamp_warps_issue_stalled_not_selected [warp],"9,284 {88}"
smsp__pcsamp_warps_issue_stalled_not_selected_not_issued [warp],0 {88}
smsp__pcsamp_warps_issue_stalled_selected [warp],"2,646 {88}"
smsp__pcsamp_warps_issue_stalled_selected_not_issued [warp],0 {88}
smsp__pcsamp_warps_issue_stalled_short_scoreboard [warp],"1,391 {88}"
smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued [warp],966 {88}
smsp__pcsamp_warps_issue_stalled_sleeping [warp],0 {88}
smsp__pcsamp_warps_issue_stalled_sleeping_not_issued [warp],0 {88}
smsp__pcsamp_warps_issue_stalled_tex_throttle [warp],1 {88}
smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued [warp],1 {88}
smsp__pcsamp_warps_issue_stalled_wait [warp],"5,072 {88}"
smsp__pcsamp_warps_issue_stalled_wait_not_issued [warp],"3,465 {88}"
smsp__sass_average_branch_targets_threads_uniform.pct [%],100
smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.ratio [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_global_op_st.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_global_op_st.ratio [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.ratio [byte/sector],0
smsp__sass_average_data_bytes_per_sector_mem_local_op_st.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_local_op_st.ratio [byte/sector],0
smsp__sass_branch_targets_threads_divergent.avg [branches],0
smsp__sass_branch_targets_threads_divergent.max [branches],0
smsp__sass_branch_targets_threads_divergent.min [branches],0
smsp__sass_branch_targets_threads_divergent.sum [branches],0
smsp__sass_inst_executed_memdesc_explicit_evict_type,0 {3}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_first [inst],0 {3}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_last [inst],0 {3}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal [inst],0 {3}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal_demote [inst],0 {3}
smsp__sass_inst_executed_memdesc_explicit_missprop_evict_first [inst],0 {3}
smsp__sass_inst_executed_memdesc_explicit_missprop_evict_normal [inst],0 {3}
smsp__sass_inst_executed_op_global_ld.sum [inst],"41,94,304"
smsp__sass_inst_executed_op_global_st.sum [inst],"32,768"
smsp__sass_inst_executed_op_local_ld.sum [inst],0
smsp__sass_inst_executed_op_local_st.sum [inst],0
smsp__sass_inst_executed_op_shared_ld.sum [inst],"4,19,43,040"
smsp__sass_inst_executed_op_shared_st.sum [inst],"41,94,304"
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum,0
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum,"41,94,304"
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed [%],1.01
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum [sector],0
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_ffma_pred_on.avg.per_cycle_elapsed [inst/cycle],2.57
smsp__sass_thread_inst_executed_op_ffma_pred_on.max.per_cycle_elapsed [inst/cycle],2.60
smsp__sass_thread_inst_executed_op_ffma_pred_on.min.per_cycle_elapsed [inst/cycle],2.53
smsp__sass_thread_inst_executed_op_ffma_pred_on.sum.per_cycle_elapsed [inst/cycle],205.90
smsp__sass_thread_inst_executed_op_fmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fmul_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fmul_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0
